34218594,/auto_volkswagen_passat_34218594.html,Volkswagen Passat 2006,2 л • Бензин, Чорний
34218530,/auto_vaz_lada_2110_34218530.html,ВАЗ / Lada 2110 2010,1.6 л • Газ / Бензин, Зелений
34218591,/auto_mercedes_benz_t1_34218591.html
33888863,/auto_mercedes_benz_citan_33888863.html,Mercedes-Benz Citan 2019,1.5 л • Дизель, Білий
34218519,/auto_great_wall_safe_34218519.html
34218555,/auto_tesla_model_3_34218555.html,Tesla Model 3 2021,Електро, Червоний
34218604,/auto_volkswagen_golf_gti_34218604.html,Volkswagen Golf GTI 2011,2 л • Бензин, Сірий Колір не вказано продавцем
33888884,/auto_renault_scenic_33888884.html,Renault Megane Scenic 2012 Renault Scenic 2012 вказано продавцем,1.5 л • Дизель, Білий
34046574,/auto_renault_megane_34046574.html,Renault Megane 2012,1.5 л • Дизель, Чорний
33888859,/auto_hyundai_i30_33888859.html,Hyundai i30 2011,1.6 л • Дизель, Червоний
34218579,/auto_geely_mk_34218579.html,Geely MK 2012,1.5 л • Газ / Бензин, Білий
34218589,/auto_volkswagen_passat_34218589.html,не знайдено,"120 тис.км • 10 років, 2 міс. тому останній зафіксований від 15.03.2013джерело фіксації — дилерське СТО",269 тис.км
34218551,/auto_volkswagen_caddy_34218551.html,Volkswagen Caddy 2011,1.6 л • Дизель, Синій
34218571,/auto_rover_820_34218571.html,Rover 820 1994,1.8 л • Газ / Бензин, Червоний
34218541,/auto_bmw_i3_34218541.html,BMW I3 2016,Електро Гібрид вказано продавцем, Білий
34218539,/auto_opel_astra_34218539.html,Opel Astra Sports Tourer 2013 Opel Astra 2013 вказано продавцем,1.7 л • Дизель, Сірий Колір не вказано продавцем
34046634,/auto_vaz_lada_2106_34046634.html
34046615,/auto_renault_duster_34046615.html,Renault Duster 2017,1.5 л • Дизель, Білий
34026421,/auto_peugeot_bipper_34026421.html,Peugeot Bipper 2012,1.3 л • Дизель, Сірий
34046577,/auto_chery_amulet_34046577.html,Chery Amulet 2008,1.6 л • Бензин, Бежевий
34046604,/auto_chery_amulet_34046604.html,Chery Amulet 2007,1.6 л • Бензин, Бежевий
33889056,/auto_nissan_note_33889056.html
33889087,/auto_subaru_forester_33889087.html,Subaru Forester 2006,2 л • Газ / Бензин, Чорний
33331723,/auto_citroen_xsara_picasso_33331723.html,Citroen Xsara Picasso 2005,1.7 л • Бензин, Червоний
33888624,/auto_ford_focus_33888624.html,Ford Focus 2011,2 л • Бензин 2 л • Газ / Бензин вказано продавцем, Білий
33888872,/auto_kia_k5_33888872.html,Kia K5 2011,2 л • Газ, Білий
33888906,/auto_honda_accord_33888906.html,Honda Accord 2006,2.4 л • Газ / Бензин, Чорний
33888867,/auto_nissan_rogue_33888867.html,Nissan Rogue 2018,2.5 л • Бензин, Сірий
33754834,/auto_zaz_lanos_cargo_33754834.html,ЗАЗ Lanos 2015 ЗАЗ Lanos Cargo 2015 вказано продавцем,1.5 л • Газ / Бензин, Білий
33627261,/auto_opel_combo_33627261.html,Opel Combo 2012,1.4 л • Газ / Бензин, Сірий
33823490,/auto_mercedes_benz_gl_class_33823490.html,Mercedes-Benz GL-Class 2007,4 л • Дизель, Чорний
33888805,/auto_daewoo_lanos_33888805.html,Daewoo Lanos 2008,1.4 л • Бензин 1.4 л • Газ / Бензин вказано продавцем, Синій
33888781,/auto_forte_ft_250_cka_33888781.html,8 тис. км,0.25 л, Червоний
33888835,/auto_bmw_r_1100gs_33888835.html,BMW R 1100RS 1997 BMW R 1100GS 1997 вказано продавцем,1.1 л • Бензин, Помаранчевий
33888744,/auto_volkswagen_passat_33888744.html,Volkswagen Passat 2000,1.9 л • Дизель, Сірий
34218519,/auto_great_wall_safe_34218519.html
34218555,/auto_tesla_model_3_34218555.html,Tesla Model 3 2021,Електро, Червоний
34218604,/auto_volkswagen_golf_gti_34218604.html,Volkswagen Golf GTI 2011,2 л • Бензин, Сірий Колір не вказано продавцем
33888884,/auto_renault_scenic_33888884.html,Renault Megane Scenic 2012 Renault Scenic 2012 вказано продавцем,1.5 л • Дизель, Білий
34046574,/auto_renault_megane_34046574.html,Renault Megane 2012,1.5 л • Дизель, Чорний
33888859,/auto_hyundai_i30_33888859.html,Hyundai i30 2011,1.6 л • Дизель, Червоний
34218579,/auto_geely_mk_34218579.html,Geely MK 2012,1.5 л • Газ / Бензин, Білий
34218589,/auto_volkswagen_passat_34218589.html,не знайдено,"120 тис.км • 10 років, 2 міс. тому останній зафіксований від 15.03.2013джерело фіксації — дилерське СТО",269 тис.км
34218551,/auto_volkswagen_caddy_34218551.html,Volkswagen Caddy 2011,1.6 л • Дизель, Синій
34218571,/auto_rover_820_34218571.html,Rover 820 1994,1.8 л • Газ / Бензин, Червоний
34218541,/auto_bmw_i3_34218541.html,BMW I3 2016,Електро Гібрид вказано продавцем, Білий
34218539,/auto_opel_astra_34218539.html,Opel Astra Sports Tourer 2013 Opel Astra 2013 вказано продавцем,1.7 л • Дизель, Сірий Колір не вказано продавцем
34046634,/auto_vaz_lada_2106_34046634.html
34046615,/auto_renault_duster_34046615.html,Renault Duster 2017,1.5 л • Дизель, Білий
34026421,/auto_peugeot_bipper_34026421.html,Peugeot Bipper 2012,1.3 л • Дизель, Сірий
34046577,/auto_chery_amulet_34046577.html,Chery Amulet 2008,1.6 л • Бензин, Бежевий
34046604,/auto_chery_amulet_34046604.html,Chery Amulet 2007,1.6 л • Бензин, Бежевий
33889056,/auto_nissan_note_33889056.html
33889087,/auto_subaru_forester_33889087.html,Subaru Forester 2006,2 л • Газ / Бензин, Чорний
33331723,/auto_citroen_xsara_picasso_33331723.html,Citroen Xsara Picasso 2005,1.7 л • Бензин, Червоний
33888624,/auto_ford_focus_33888624.html,Ford Focus 2011,2 л • Бензин 2 л • Газ / Бензин вказано продавцем, Білий
33888872,/auto_kia_k5_33888872.html,Kia K5 2011,2 л • Газ, Білий
33888906,/auto_honda_accord_33888906.html,Honda Accord 2006,2.4 л • Газ / Бензин, Чорний
33888867,/auto_nissan_rogue_33888867.html,Nissan Rogue 2018,2.5 л • Бензин, Сірий
33754834,/auto_zaz_lanos_cargo_33754834.html,ЗАЗ Lanos 2015 ЗАЗ Lanos Cargo 2015 вказано продавцем,1.5 л • Газ / Бензин, Білий
33627261,/auto_opel_combo_33627261.html,Opel Combo 2012,1.4 л • Газ / Бензин, Сірий
33823490,/auto_mercedes_benz_gl_class_33823490.html,Mercedes-Benz GL-Class 2007,4 л • Дизель, Чорний
33888805,/auto_daewoo_lanos_33888805.html,Daewoo Lanos 2008,1.4 л • Бензин 1.4 л • Газ / Бензин вказано продавцем, Синій
33888781,/auto_forte_ft_250_cka_33888781.html,8 тис. км,0.25 л, Червоний
33888835,/auto_bmw_r_1100gs_33888835.html,BMW R 1100RS 1997 BMW R 1100GS 1997 вказано продавцем,1.1 л • Бензин, Помаранчевий
33888744,/auto_volkswagen_passat_33888744.html,Volkswagen Passat 2000,1.9 л • Дизель, Сірий
33627693,/auto_ford_fiesta_33627693.html,Ford Fiesta 2017,1.6 л • Газ / Бензин, Сірий
33750674,/auto_haval_h6_33750674.html,Haval H6 2018 Haval H6 2019 вказано продавцем,2 л • Газ / Бензин, Червоний Колір не вказано продавцем
33888735,/auto_skoda_superb_33888735.html,Skoda Superb 2008,1.8 л • Газ / Бензин, Сірий
33888765,/auto_mini_cooper_33888765.html,MINI Cooper 2019,2 л • Бензин, Зелений
33888749,/auto_nissan_patrol_33888749.html,Nissan Patrol 2005,3 л • Дизель, Бежевий
33750826,/auto_audi_q7_33750826.html,Audi Q7 2014,3 л • Бензин, Чорний
33888745,/auto_ford_mondeo_33888745.html,Ford Mondeo 2001,2 л • Дизель, Сірий
33888718,/auto_opel_omega_33888718.html,Opel Omega 1998,2 л • Бензин, Сірий
33888670,/auto_bmw_3_series_33888670.html,BMW 3 Series 2012,2 л • Дизель, Коричневий
33888720,/auto_toyota_avensis_33888720.html,Toyota Avensis 2000,2 л • Дизель, Червоний
33627454,/auto_ford_focus_33627454.html,Ford Focus 2012,1.6 л • Дизель, Сірий
33754642,/auto_peugeot_207_33754642.html,Peugeot 207 2011,1.6 л • Бензин, Чорний
33627371,/auto_musstang_mt_200_10_33627371.html,Musstang Mt200-10 2014,0.2 л • Бензин Об'єм двигуна не вказаний продавцем, Червоний
33754499,/auto_ford_ecosport_33754499.html,Ford EcoSport 2017,1 л • Бензин, Білий
33754505,/auto_bmw_5_series_33754505.html,BMW 5 Series 1997,2 л • Бензин, Сірий
33754474,/auto_renault_clio_33754474.html,Renault Clio 2008,1.1 л • Бензин, Чорний
33754555,/auto_renault_megane_33754555.html,Renault Megane 2008,1.5 л • Дизель, Білий
33362970,/auto_renault_trafic_33362970.html,Renault Trafic 2016,1.6 л • Дизель, Сірий
33491839,/auto_vaz_lada_2110_33491839.html,ВАЗ / Lada 2110 2007,1.6 л • Газ / Бензин Об'єм двигуна не вказаний продавцем, Сірий
33627415,/auto_mercedes_benz_e_class_33627415.html,Mercedes-Benz E-Class 2004,2.1 л • Дизель, Сірий
33620893,/auto_audi_a6_33620893.html,Audi A6 1997,2.5 л • Дизель, Сірий
33492023,/auto_honda_dio_af_27_33492023.html,1 тис. км,0.49 л • Бензин,місто 2• траса 2• змішаний 2
33139520,/auto_mazda_cx_7_33139520.html,Mazda CX-7 2008,2.3 л • Газ / Бензин, Червоний
33160212,/auto_ford_fiesta_33160212.html,Ford Fiesta 2011,1.25 л • Бензин, Червоний
33573846,/auto_chery_amulet_33573846.html,Chery Amulet 2011,1.5 л • Бензин, Чорний
33483437,/auto_volkswagen_passat_33483437.html,Volkswagen Passat 1991,1.8 л • Бензин, Сірий
33491817,/auto_mazda_3_33491817.html,Mazda 3 2008,1.6 л • Бензин, Сірий
33491846,/auto_mercedes_benz_cls_class_33491846.html,Mercedes-Benz CLS-Class 2012,4.7 л • Бензин, Коричневий
33491858,/auto_audi_a4_33491858.html,Audi A4 1999,2.4 л • Газ / Бензин, Сірий
33491984,/auto_buick_envision_33491984.html,Buick Envision 2020,2.5 л • Бензин, Сірий
31824054,/auto_volkswagen_crafter_31824054.html,Volkswagen Crafter 2013,2 л • Дизель, Білий
33491795,/auto_subaru_forester_33491795.html,Subaru Forester 2006,2 л • Бензин, Червоний
33491765,/auto_porsche_macan_33491765.html,Porsche Macan 2017,3 л • Бензин, Синій
33491695,/auto_bajaj_pulsar_33491695.html,Bajaj Pulsar 180dts-i 2021,0.18 л • Бензин, Сірий Бежевий вказано продавцем
33491646,/auto_furseal_535_33491646.html,без пробігу
33491511,/auto_citroen_c5_33491511.html,Citroen C5 2010,1.6 л • Бензин, Чорний
33490441,/auto_renault_captur_33490441.html,Renault Captur 2015,1.5 л • Дизель Тип палива не вказаний продавцем, Сірий Синій вказано продавцем
33491325,/auto_mitsubishi_pajero_sport_33491325.html,Mitsubishi Pajero Sport 2007,2.5 л • Дизель, Чорний
33481798,/auto_bmw_7_series_33481798.html,BMW 7 Series 1999,4 л • Дизель, Чорний
33331927,/auto_volvo_xc70_33331927.html,Volvo XC70 2013,2.4 л • Дизель, Коричневий
33330532,/auto_chery_amulet_33330532.html,Chery Amulet 2008,1.6 л • Бензин, Чорний
33472579,/auto_volkswagen_touareg_33472579.html,Volkswagen Touareg 2011,3 л • Дизель, Чорний
33332439,/auto_mercedes_benz_sprinter_33332439.html
33331838,/auto_nissan_rogue_33331838.html,Nissan Rogue 2016,2.5 л • Бензин, Білий
33331661,/auto_jawa_yava_360_33331661.html,30 тис. км,0.35 л (16 к.с. / 12 кВт) • Бензин,Ручна / Механіка
33331693,/auto_peugeot_407_33331693.html,Peugeot 407 2008,2 л • Дизель, Синій
33331752,/auto_kia_ceed_33331752.html,Kia Ceed 2013,1.4 л • Бензин, Сірий
33331621,/auto_vaz_lada_2101_33331621.html
29941788,/auto_toyota_highlander_29941788.html,Toyota Highlander 2014,3.5 л • Газ / Бензин, Білий
32962509,/auto_subaru_forester_32962509.html,Subaru Forester 2003,2 л • Бензин 2 л • Газ / Бензин вказано продавцем, Синій
33227193,/auto_lexus_es_33227193.html,Lexus ES 2003,3 л • Газ / Бензин, Сірий
33260066,/auto_bmw_x5_33260066.html,BMW X5 2012,3 л • Бензин, Сірий
31556132,/auto_toyota_land_cruiser_31556132.html,Toyota Land Cruiser 2004,4.7 л • Газ / Бензин, Чорний
31851161,/auto_ford_focus_31851161.html,Ford Focus 2007,1.6 л • Газ / Бензин Не вказаний продавцем, Чорний
32064863,/auto_fiat_doblo_pass_32064863.html,Fiat Doblo 2010,1.6 л • Дизель, Білий
33043555,/auto_chevrolet_aveo_33043555.html,Chevrolet Aveo 2006,1.5 л • Газ / Бензин, Червоний
33003909,/auto_volkswagen_e_golf_33003909.html,Volkswagen e-Golf 2015,Електро, Синій
33008539,/auto_volkswagen_cc_passat_cc_33008539.html,Volkswagen Passat CC 2012,1.8 л • Бензин, Чорний
33010256,/auto_opel_meriva_33010256.html,Opel Meriva 2010,1.4 л • Газ / Бензин, Сірий
32949589,/auto_audi_a6_32949589.html,Audi A6 1996,2.6 л • Бензин 2.6 л • Газ / Бензин вказано продавцем, Сірий
32998895,/auto_ford_focus_32998895.html,Ford Focus 2015,2 л • Бензин, Білий
33041102,/auto_fiat_ducato_pass_33041102.html
26787458,/auto_mercedes_benz_vito_26787458.html,Mercedes-Benz Vito 115 cdi 2003,2.2 л • Дизель, Сірий
27614911,/auto_mercedes_benz_s_class_27614911.html,Mercedes-Benz S-Class 2013,3 л • Дизель, Чорний
32823691,/auto_nissan_leaf_32823691.html,Nissan Leaf 2014,Електро, Синій
32806434,/auto_renault_scenic_32806434.html,Renault Megane Scenic 2006 Renault Scenic 2006 вказано продавцем,1.6 л • Бензин, Коричневий Бежевий вказано продавцем
31404375,/auto_opel_vivaro_31404375.html,Opel Vivaro 2007,2 л • Дизель, Білий
25496659,/auto_toyota_corolla_25496659.html,Toyota Corolla 2013,1.33 л • Бензин, Білий
32633826,/auto_vaz_lada_2112_32633826.html,ВАЗ / Lada 2112 2007,1.6 л • Бензин, Сірий
34382401,/auto_opel_vectra_34382401.html,Opel Vectra 2004,1.8 л • Газ / Бензин, Сірий
34382604,/auto_opel_astra_34382604.html,Opel Astra 2010,1.7 л • Дизель, Сірий
34144197,/auto_renault_master_34144197.html,Renault Master 2017,2.3 л • Дизель, Білий
34382628,/auto_volvo_v60_34382628.html,Volvo V60 2016,2 л • Дизель, Сірий
34382627,/auto_bmw_5_series_34382627.html,BMW 5 Series 1994,2.5 л • Дизель, Чорний
34382636,/auto_ford_c_max_34382636.html,Ford C-Max 2014,2 л • Бензин 2 л • Гібрид вказано продавцем, Чорний
34382631,/auto_mercedes_benz_e_class_34382631.html,Mercedes-Benz E-Class 2002,2.4 л • Газ / Бензин, Чорний
34194834,/auto_honda_civic_34194834.html,Honda Civic 2008,1.8 л • Бензин, Червоний
33890947,/auto_renault_laguna_33890947.html,Renault Laguna 2007,2 л • Дизель, Чорний
34382619,/auto_zaz_1103_slavuta_34382619.html,ЗАЗ 1103 Славута 2006,1.2 л • Бензин, Синій
34039047,/auto_vaz_lada_2114_samara_34039047.html,ВАЗ / Lada 2114 Samara 2008,1.6 л • Бензин, Червоний
34382599,/auto_ford_s_max_34382599.html,Ford S-Max 2006,1.8 л • Дизель, Сірий
33343822,/auto_chevrolet_spark_33343822.html,Chevrolet Spark 2016,Електро, Синій
34379791,/auto_mazda_cx_5_34379791.html,Mazda CX-5 2021,2.5 л • Бензин, Сірий
34196579,/auto_suzuki_ignis_34196579.html,Suzuki Ignis 2003,1.3 л • Бензин, Зелений
34382593,/auto_schwarzmuller_spa_34382593.html,500 тис. км, Білий
34046624,/auto_volkswagen_passat_34046624.html,не знайдено
34046570,/auto_daewoo_nexia_34046570.html,Daewoo Nexia 2011,1.6 л • Бензин, Білий
34046536,/auto_volkswagen_transporter_34046536.html,Даних про пробіг не виявлено інформація відсутня в базах даних,300 тис.км,Немає офіційно зареєстрованих
33627144,/auto_renault_megane_33627144.html,Renault Megane 2004,1.5 л • Дизель, Сірий
33491127,/auto_viper_f150_33491127.html,без пробігу,Автомат,Ланцюг
33627305,/auto_volvo_xc70_33627305.html,Volvo XC70 2010,3 л • Бензин, Синій
34382588,/auto_chevrolet_aveo_34382588.html
34046508,/auto_renault_megane_34046508.html,Renault Megane 2013,1.5 л • Дизель, Чорний
33754204,/auto_chery_qq_33754204.html,Chery QQ 2008,1.1 л • Бензин, Синій
33754198,/auto_skoda_fabia_33754198.html,Skoda Fabia 2008,1.9 л • Дизель, Сірий
34218504,/auto_volkswagen_e_golf_34218504.html,Volkswagen e-Golf 2018,Електро, Білий
34218467,/auto_audi_a4_34218467.html,Audi A4 2003,2.5 л • Дизель, Чорний
34218451,/auto_ford_flex_34218451.html,Ford Flex 2016,3.5 л • Газ / Бензин 3.8 л • Газ / Бензин вказано продавцем, Білий
34218441,/auto_volkswagen_lt_34218441.html,Volkswagen LT 2000,2.5 л • Дизель, Сірий Синій вказано продавцем
34218455,/auto_vaz_lada_2109_34218455.html,ВАЗ / Lada 2109 1988,1.3 л • Газ / Бензин, Червоний
34218367,/auto_skoda_karoq_34218367.html,Skoda Karoq 2018,1.5 л • Бензин, Білий
34218363,/auto_opel_vectra_34218363.html
34218331,/auto_opel_vectra_34218331.html
34218427,/auto_buick_lacrosse_34218427.html,Buick LaCrosse 2018,2.5 л • Гібрид, Сірий
33627256,/auto_mitsubishi_carisma_33627256.html,Mitsubishi Carisma 2000,1.8 л • Бензин, Чорний
34218220,/auto_suzuki_grand_vitara_34218220.html,Suzuki Grand Vitara 2008,2.4 л • Газ / Бензин, Сірий
34218328,/auto_jeep_compass_34218328.html,Jeep Compass 2017,2.4 л • Бензин, Чорний Колір не вказано продавцем
34218332,/auto_mercedes_benz_a_class_34218332.html,Mercedes-Benz A-Class 2002,1.7 л • Дизель, Чорний
34046491,/auto_ford_focus_34046491.html,Ford Focus 2014,2 л • Бензин, Сірий
34046515,/auto_nissan_sentra_34046515.html,Nissan Sentra 2018,1.8 л • Бензин, Сірий
34046383,/auto_opel_astra_34046383.html,Opel Astra 2007,1.6 л • Бензин, Сірий
34046521,/auto_volkswagen_transporter_34046521.html,Volkswagen Caravelle 2006 Volkswagen Transporter 2006 вказано продавцем,1.9 л • Дизель, Синій
34046451,/auto_renault_megane_34046451.html,Renault Megane 2012,1.5 л • Дизель, Синій
34046525,/auto_dacia_sandero_34046525.html,Dacia Sandero 2009,1.4 л • Бензин, Синій
34046328,/auto_skoda_octavia_34046328.html,Skoda Octavia 2006,1.6 л • Бензин, Сірий
34046459,/auto_volkswagen_passat_34046459.html
34046406,/auto_bmw_1_series_34046406.html,BMW 128 2013 BMW 1 Series 2013 вказано продавцем,3 л • Бензин, Білий
33897372,/auto_bmw_3_series_33897372.html,BMW 3 Series 2007,2 л • Дизель, Зелений
34382579,/auto_hyundai_tucson_34382579.html,Даних про пробіг не виявлено інформація відсутня в базах даних,240 тис.км,Немає офіційно зареєстрованих
33888634,/auto_skoda_octavia_33888634.html,Skoda Octavia 2016,1.4 л • Бензин, Білий
33888637,/auto_honda_cr_v_33888637.html,Honda CR-V 2006,2.2 л • Бензин 2.2 л • Дизель вказано продавцем, Червоний
33888742,/auto_audi_a6_33888742.html,Audi A6 1996,2.5 л • Дизель, Чорний
34041676,/auto_audi_80_34041676.html,Audi 80 1992,1.9 л • Дизель, Сірий
33627255,/auto_renault_espace_33627255.html,Renault Espace 1991,2.2 л • Бензин, Білий
34046372,/auto_hyundai_elantra_34046372.html,Hyundai Elantra 2005,1.6 л • Газ / Бензин, Червоний
34046360,/auto_bmw_x6_34046360.html,BMW X6 2009,3 л • Дизель, Чорний
33888630,/auto_vaz_lada_2107_33888630.html,ВАЗ / Lada 2107 2004,1.4 л • Бензин 1.6 л • Газ / Бензин вказано продавцем, Червоний
33888530,/auto_renault_megane_33888530.html,Renault Megane 2008,1.5 л • Дизель, Чорний
33888580,/auto_volkswagen_polo_33888580.html,Volkswagen Polo 2005,1.4 л • Дизель, Сірий
33754354,/auto_toyota_sienna_33754354.html,Toyota Sienna 2016,3.5 л • Бензин, Чорний
33888591,/auto_bmw_5_series_33888591.html,BMW 5 Series 2004,2.2 л • Газ / Бензин, Синій
33874330,/auto_mitsubishi_pajero_wagon_33874330.html,Mitsubishi Pajero Wagon 2006,3.2 л • Дизель, Чорний
33626896,/auto_opel_vivaro_33626896.html,Opel Vivaro 2004,2.5 л • Дизель, Сірий
33888529,/auto_hyundai_sonata_33888529.html,Hyundai Sonata 2005,2.4 л • Бензин, Червоний
33759067,/auto_volkswagen_e_lavida_33759067.html,Volkswagen e-Lavida 2021,Електро, Білий
33754287,/auto_skoda_octavia_33754287.html,не знайдено,Даних про пробіг не виявлено інформація відсутня в базах даних,220 тис.км
33754246,/auto_volkswagen_passat_33754246.html,не знайдено,"123 тис.км • 10 років, 3 міс. тому останній зафіксований від 28.01.2013джерело фіксації — дилерське СТО",240 тис.км
33754192,/auto_volkswagen_passat_33754192.html,Volkswagen Passat 2007,1.9 л • Дизель, Чорний
33754353,/auto_audi_a4_33754353.html,Audi A4 2015,2 л • Бензин, Сірий
33491815,/auto_daewoo_lanos_33491815.html,Daewoo Lanos 2007,1.5 л • Газ / Бензин, Зелений
33627815,/auto_citroen_c4_33627815.html,Citroen C4 Picasso 2008 Citroen C4 2008 вказано продавцем,2 л • Бензин, Сірий
33626996,/auto_mazda_6_33626996.html,Mazda 6 2014,2.5 л • Бензин Об'єм двигуна не вказаний продавцем, Синій
33491144,/auto_suzuki_address_110_33491144.html,Suzuki Address 1998 Suzuki Address 110 1998 вказано продавцем,0.11 л • Бензин Не вказаний продавцем, Синій
33491465,/auto_volkswagen_golf_33491465.html,Volkswagen Golf 1992 Volkswagen Golf 1991 вказано продавцем,2 л • Газ / Бензин, Червоний
33627108,/auto_opel_astra_33627108.html,Opel Astra 2007,1.6 л • Бензин, Сірий
33491264,/auto_mercedes_benz_sprinter_33491264.html
33491119,/auto_nissan_almera_33491119.html,Nissan Almera 2006,1.6 л • Бензин, Синій
33465144,/auto_bmw_3_series_33465144.html,BMW 3 Series 2003,2 л • Дизель, Сірий
33491303,/auto_peugeot_607_33491303.html,Peugeot 607 2002,2.9 л • Бензин, Синій
33626989,/auto_daewoo_lanos_33626989.html,Daewoo Lanos 2003,1.5 л • Газ / Бензин Об'єм двигуна не вказаний продавцем, Бежевий
33491152,/auto_bmw_3_series_33491152.html,BMW 3 Series 2013,2 л • Бензин, Чорний
33573193,/auto_mazda_6_33573193.html,Mazda 6 2010,2.2 л • Дизель, Чорний
33332066,/auto_chevrolet_niva_33332066.html,Chevrolet Niva 2008,1.7 л • Газ / Бензин, Сірий
33491116,/auto_ford_mondeo_33491116.html,Ford Mondeo 2004 Ford Mondeo 2005 вказано продавцем,2 л • Дизель, Сірий
33485930,/auto_chevrolet_lacetti_33485930.html,Chevrolet Lacetti 2004,1.6 л • Бензин 1.6 л • Газ / Бензин вказано продавцем, Бежевий Колір не вказано продавцем
33491104,/auto_lifan_lf200_10s_kpr_33491104.html,8 тис. км,0.2 л • Бензин
33490874,/auto_skoda_octavia_33490874.html,Skoda Octavia 2007,1.6 л • Газ / Бензин, Бежевий
34382578,/auto_gaz_3307_34382578.html,ГАЗ 3307-12 2005,4.3 л • Газ / Бензин, Білий
33331680,/auto_ford_focus_33331680.html,Ford Focus 2016,2 л • Бензин, Білий
33491332,/auto_nissan_note_33491332.html,Nissan Note 2007,1.6 л • Газ / Бензин, Синій
33491212,/auto_peugeot_208_33491212.html,Peugeot 208 2013,1.4 л • Дизель, Сірий
33491283,/auto_opel_astra_33491283.html,Opel Astra 2001,1.7 л • Дизель, Сірий
33331474,/auto_man_nl_263_33331474.html,MAN NL 263 2000,12 л • Дизель, Білий
33331495,/auto_volkswagen_golf_33331495.html,Volkswagen Golf 2004,2 л • Дизель, Сірий
33331487,/auto_volkswagen_passat_33331487.html,Volkswagen Passat 2013,1.97 л • Дизель, Сірий
33331307,/auto_volkswagen_transporter_33331307.html,Volkswagen Transporter 2003,2.5 л • Дизель, Білий
34382587,/auto_ssangyong_kyron_34382587.html,SsangYong Kyron 2010,2 л • Дизель, Чорний
34382572,/auto_lincoln_mkz_34382572.html,Lincoln MKZ 2014,3.7 л • Бензин, Білий
34382574,/auto_mercedes_benz_gl_class_34382574.html
33888529,/auto_hyundai_sonata_33888529.html,Hyundai Sonata 2005,2.4 л • Бензин, Червоний
33759067,/auto_volkswagen_e_lavida_33759067.html,Volkswagen e-Lavida 2021,Електро, Білий
33754287,/auto_skoda_octavia_33754287.html,не знайдено,Даних про пробіг не виявлено інформація відсутня в базах даних,220 тис.км
33754246,/auto_volkswagen_passat_33754246.html,не знайдено,"123 тис.км • 10 років, 3 міс. тому останній зафіксований від 28.01.2013джерело фіксації — дилерське СТО",240 тис.км
33754192,/auto_volkswagen_passat_33754192.html,Volkswagen Passat 2007,1.9 л • Дизель, Чорний
33754353,/auto_audi_a4_33754353.html,Audi A4 2015,2 л • Бензин, Сірий
33491815,/auto_daewoo_lanos_33491815.html,Daewoo Lanos 2007,1.5 л • Газ / Бензин, Зелений
33627815,/auto_citroen_c4_33627815.html,Citroen C4 Picasso 2008 Citroen C4 2008 вказано продавцем,2 л • Бензин, Сірий
33626996,/auto_mazda_6_33626996.html,Mazda 6 2014,2.5 л • Бензин Об'єм двигуна не вказаний продавцем, Синій
33491144,/auto_suzuki_address_110_33491144.html,Suzuki Address 1998 Suzuki Address 110 1998 вказано продавцем,0.11 л • Бензин Не вказаний продавцем, Синій
33627108,/auto_opel_astra_33627108.html,Opel Astra 2007,1.6 л • Бензин, Сірий
33491264,/auto_mercedes_benz_sprinter_33491264.html
33491465,/auto_volkswagen_golf_33491465.html,Volkswagen Golf 1992 Volkswagen Golf 1991 вказано продавцем,2 л • Газ / Бензин, Червоний
33465144,/auto_bmw_3_series_33465144.html,BMW 3 Series 2003,2 л • Дизель, Сірий
33491119,/auto_nissan_almera_33491119.html,Nissan Almera 2006,1.6 л • Бензин, Синій
33626989,/auto_daewoo_lanos_33626989.html,Daewoo Lanos 2003,1.5 л • Газ / Бензин Об'єм двигуна не вказаний продавцем, Бежевий
33491303,/auto_peugeot_607_33491303.html,Peugeot 607 2002,2.9 л • Бензин, Синій
33491152,/auto_bmw_3_series_33491152.html,BMW 3 Series 2013,2 л • Бензин, Чорний
33573193,/auto_mazda_6_33573193.html,Mazda 6 2010,2.2 л • Дизель, Чорний
33332066,/auto_chevrolet_niva_33332066.html,Chevrolet Niva 2008,1.7 л • Газ / Бензин, Сірий
33491104,/auto_lifan_lf200_10s_kpr_33491104.html,8 тис. км,0.2 л • Бензин
33491116,/auto_ford_mondeo_33491116.html,Ford Mondeo 2004 Ford Mondeo 2005 вказано продавцем,2 л • Дизель, Сірий
33485930,/auto_chevrolet_lacetti_33485930.html,Chevrolet Lacetti 2004,1.6 л • Бензин 1.6 л • Газ / Бензин вказано продавцем, Бежевий Колір не вказано продавцем
33490874,/auto_skoda_octavia_33490874.html,Skoda Octavia 2007,1.6 л • Газ / Бензин, Бежевий
34382578,/auto_gaz_3307_34382578.html,ГАЗ 3307-12 2005,4.3 л • Газ / Бензин, Білий
33331680,/auto_ford_focus_33331680.html,Ford Focus 2016,2 л • Бензин, Білий
33491332,/auto_nissan_note_33491332.html,Nissan Note 2007,1.6 л • Газ / Бензин, Синій
33491212,/auto_peugeot_208_33491212.html,Peugeot 208 2013,1.4 л • Дизель, Сірий
33491283,/auto_opel_astra_33491283.html,Opel Astra 2001,1.7 л • Дизель, Сірий
33331474,/auto_man_nl_263_33331474.html,MAN NL 263 2000,12 л • Дизель, Білий
33331487,/auto_volkswagen_passat_33331487.html,Volkswagen Passat 2013,1.97 л • Дизель, Сірий
